severity,word,familiarity_score,sense_key,category_key,category,category_rule,review_status,fit_score,obviousness_score,conflict,reason,recommended_action
P2,hook,0.624,hook_fastener,things_that_cut,SHARP THINGS,Everyday things with a sharp edge or point,hard_only,0.97,0.7,hard_only despite high familiarity,Hook has a sharp edge or point,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,honey,0.624,,yellow_things,YELLOW THINGS,Everyday things that are typically yellow in color,hard_only,0.97,0.7,hard_only despite high familiarity,Honey is typically yellow in color,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,tear,0.621,,body_fluids,BODY FLUIDS,Fluids produced by the human body,hard_only,0.97,0.7,hard_only despite high familiarity,Tear is a fluid produced by the body,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,theater,0.621,,places_you_wait,WAITING PLACES,Places where people commonly stand in line,hard_only,0.97,0.7,hard_only despite high familiarity,Theater is a place where people wait in line,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,theater,0.621,,quiet_places,QUIET PLACES,Places where people are expected to stay quiet,hard_only,0.97,0.7,hard_only despite high familiarity,Theater is a place where people stay quiet,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,Ann,0.621,,short_names,SHORT NAMES,First names with only one syllable,hard_only,0.97,0.7,hard_only despite high familiarity,Ann is a one syllable first name,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,Bruce,0.62,,short_names,SHORT NAMES,First names with only one syllable,hard_only,0.97,0.7,hard_only despite high familiarity,Bruce is a one syllable first name,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,Kate,0.62,,short_names,SHORT NAMES,First names with only one syllable,hard_only,0.97,0.7,hard_only despite high familiarity,Kate is a one syllable first name,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,manual,0.617,,things_in_a_glove_box,GLOVE BOX,Things kept in a car glove compartment,hard_only,0.97,0.7,hard_only despite high familiarity,Manual is kept in a car glove compartment,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,registration,0.617,,things_in_a_glove_box,GLOVE BOX,Things kept in a car glove compartment,hard_only,0.97,0.7,hard_only despite high familiarity,Registration is kept in a car glove compartment,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,jet,0.613,,loud_things,LOUD THINGS,Things that make a loud noise,hard_only,0.97,0.7,hard_only despite high familiarity,Jet makes a loud noise,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,piano key,0.607,,black_things,BLACK THINGS,Everyday things that are typically black in color,hard_only,0.97,0.7,hard_only despite high familiarity,Piano key is typically black in color,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,loaded,0.607,,fullness_words,FULLNESS WORDS,Words describing how full something is,hard_only,0.97,0.7,hard_only despite high familiarity,Loaded describes how full something is,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,apple butter,0.606,,things_you_spread,SPREADS,Foods that are spread with a knife onto bread or toast,hard_only,0.97,0.7,hard_only despite high familiarity,Apple butter is spread onto bread with a knife,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,chef,0.604,,jobs_with_tools,JOBS WITH TOOLS,Jobs where hand tools are used every day,hard_only,0.97,0.7,hard_only despite high familiarity,Chef uses hand tools every day,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,snake,0.604,,long_thin_things,THIN THINGS,Everyday things that are long and thin,hard_only,0.97,0.7,hard_only despite high familiarity,Snake is long and thin,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,exam room,0.604,,quiet_places,QUIET PLACES,Places where people are expected to stay quiet,hard_only,0.97,0.7,hard_only despite high familiarity,Exam room is a place where people stay quiet,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,laptop,0.604,,things_that_open,OPENING THINGS,Everyday objects that open and close,hard_only,0.97,0.7,hard_only despite high familiarity,Laptop opens and closes,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,nail,0.601,nail_body,things_that_grow,GROWING THINGS,Living things that grow larger over time,hard_only,0.97,0.7,hard_only despite high familiarity,Nail grows larger over time,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,mini tool,0.6,,things_on_a_keychain,KEYCHAIN THINGS,Things hanging from a keychain,hard_only,0.97,0.7,hard_only despite high familiarity,Mini tool hangs from a keychain,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,high five,0.753,,body_language,BODY LANGUAGE,Gestures people make with the body to communicate,hard_only,0.97,0.68,hard_only despite high familiarity,High five is a gesture that communicates something,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,issue,0.747,,comic_words,COMIC BOOKS,Words used about comic books,hard_only,0.97,0.68,hard_only despite high familiarity,Issue is used when talking about comic books,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,press,0.737,press_machine,vineyard_words,VINEYARD WORDS,Things found in a vineyard,hard_only,0.97,0.68,hard_only despite high familiarity,Press is found in a vineyard,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,oil,0.729,oil_crude,ocean_products,SEA HARVEST,Useful things people harvest from the sea,hard_only,0.97,0.68,hard_only despite high familiarity,Oil is harvested from the sea,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,hair,0.726,,light_things,LIGHT THINGS,Things that weigh almost nothing,hard_only,0.97,0.68,hard_only despite high familiarity,Hair weighs almost nothing,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,safe,0.724,,heavy_things,HEAVY THINGS,Things that are hard to lift because of their weight,hard_only,0.97,0.68,hard_only despite high familiarity,Safe is hard to lift because of its weight,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,goal,0.723,,therapy_words,THERAPY WORDS,Words used in physical and mental therapy,hard_only,0.97,0.68,hard_only despite high familiarity,Goal is used in therapy,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,base,0.721,,model_building,MODEL KITS,Things used to build scale models,hard_only,0.97,0.68,hard_only despite high familiarity,Base is used to build scale models,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,box,0.72,,magic_tricks,MAGIC PROPS,Props used in performing magic tricks,hard_only,0.97,0.68,hard_only despite high familiarity,Box is a prop used in magic tricks,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,card,0.72,card_playing,magic_tricks,MAGIC PROPS,Props used in performing magic tricks,hard_only,0.97,0.68,hard_only despite high familiarity,Card is a prop used in magic tricks,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,note,0.72,note_scent,perfume_words,FRAGRANCE WORDS,Words used to describe perfumes and scents,hard_only,0.97,0.68,hard_only despite high familiarity,Note is used to describe a scent,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,cross,0.714,,superstitions,SUPERSTITION THINGS,Objects tied to common superstitions,hard_only,0.97,0.68,hard_only despite high familiarity,Cross is tied to a common superstition,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,old growth,0.707,,forest_types,KINDS OF FOREST,Kinds of forest and woodland,hard_only,0.97,0.68,hard_only despite high familiarity,Old growth is a kind of forest,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,dream,0.701,,fortune_telling,FORTUNE TELLING,Things used to tell fortunes,hard_only,0.97,0.68,hard_only despite high familiarity,Dream is used to tell fortunes,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,scale,0.69,,model_building,MODEL KITS,Things used to build scale models,hard_only,0.97,0.68,hard_only despite high familiarity,Scale is used to build scale models,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,artist,0.686,,comic_words,COMIC BOOKS,Words used about comic books,hard_only,0.97,0.68,hard_only despite high familiarity,Artist is used when talking about comic books,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,sign language,0.684,,signals_and_codes,SIGNALS AND CODES,Systems used to send coded messages,hard_only,0.97,0.68,hard_only despite high familiarity,Sign language is a system for sending coded messages,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,cross arms,0.657,,body_language,BODY LANGUAGE,Gestures people make with the body to communicate,hard_only,0.97,0.68,hard_only despite high familiarity,Cross arms is a gesture that communicates something,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,salt,0.657,,superstitions,SUPERSTITION THINGS,Objects tied to common superstitions,hard_only,0.97,0.68,hard_only despite high familiarity,Salt is tied to a common superstition,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,origin,0.65,,comic_words,COMIC BOOKS,Words used about comic books,hard_only,0.97,0.68,hard_only despite high familiarity,Origin is used when talking about comic books,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,panel,0.65,,comic_words,COMIC BOOKS,Words used about comic books,hard_only,0.97,0.68,hard_only despite high familiarity,Panel is used when talking about comic books,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,paint,0.646,,model_building,MODEL KITS,Things used to build scale models,hard_only,0.97,0.68,hard_only despite high familiarity,Paint is used to build scale models,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,nose,0.644,,skateboarding,SKATEBOARDING WORDS,Words used in skateboarding,hard_only,0.97,0.68,hard_only despite high familiarity,Nose is used in skateboarding,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,rough,0.641,,sea_weather,SEA CONDITIONS,Words describing conditions at sea,hard_only,0.97,0.68,hard_only despite high familiarity,Rough describes a condition at sea,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,mirror,0.639,,magic_tricks,MAGIC PROPS,Props used in performing magic tricks,hard_only,0.97,0.68,hard_only despite high familiarity,Mirror is a prop used in magic tricks,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,mirror,0.639,,superstitions,SUPERSTITION THINGS,Objects tied to common superstitions,hard_only,0.97,0.68,hard_only despite high familiarity,Mirror is tied to a common superstition,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,mount,0.639,,telescope_words,TELESCOPE WORDS,Parts and words used with a telescope,hard_only,0.97,0.68,hard_only despite high familiarity,Mount is used with a telescope,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,tea leaves,0.637,,fortune_telling,FORTUNE TELLING,Things used to tell fortunes,hard_only,0.97,0.68,hard_only despite high familiarity,Tea leaves is used to tell fortunes,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,thread,0.634,,light_things,LIGHT THINGS,Things that weigh almost nothing,hard_only,0.97,0.68,hard_only despite high familiarity,Thread weighs almost nothing,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,dust,0.63,,light_things,LIGHT THINGS,Things that weigh almost nothing,hard_only,0.97,0.68,hard_only despite high familiarity,Dust weighs almost nothing,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,knife,0.63,,model_building,MODEL KITS,Things used to build scale models,hard_only,0.97,0.68,hard_only despite high familiarity,Knife is used to build scale models,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,remote,0.63,remote_device,robot_words,ROBOT WORDS,Words used when talking about robots,hard_only,0.97,0.68,hard_only despite high familiarity,Remote is used when talking about robots,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,deck,0.63,,skateboarding,SKATEBOARDING WORDS,Words used in skateboarding,hard_only,0.97,0.68,hard_only despite high familiarity,Deck is used in skateboarding,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,sea monster,0.627,,sea_myths,SEA LEGENDS,Creatures and stories from sea legend,hard_only,0.97,0.68,hard_only despite high familiarity,Sea monster comes from sea legend,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,instructions,0.624,,model_building,MODEL KITS,Things used to build scale models,hard_only,0.97,0.68,hard_only despite high familiarity,Instructions is used to build scale models,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,strip,0.623,,comic_words,COMIC BOOKS,Words used about comic books,hard_only,0.97,0.68,hard_only despite high familiarity,Strip is used when talking about comic books,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,smoke signal,0.62,,signals_and_codes,SIGNALS AND CODES,Systems used to send coded messages,hard_only,0.97,0.68,hard_only despite high familiarity,Smoke signal is a system for sending coded messages,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,morning glory,0.617,,vines,VINES AND CLIMBERS,Plants that climb or trail along a surface,hard_only,0.97,0.68,hard_only despite high familiarity,Morning glory is a plant that climbs or trails,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,piano,0.616,,heavy_things,HEAVY THINGS,Things that are hard to lift because of their weight,hard_only,0.97,0.68,hard_only despite high familiarity,Piano is hard to lift because of its weight,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,shake head,0.614,,body_language,BODY LANGUAGE,Gestures people make with the body to communicate,hard_only,0.97,0.68,hard_only despite high familiarity,Shake head is a gesture that communicates something,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,ghost ship,0.614,,sea_myths,SEA LEGENDS,Creatures and stories from sea legend,hard_only,0.97,0.68,hard_only despite high familiarity,Ghost ship comes from sea legend,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,flag signal,0.614,,signals_and_codes,SIGNALS AND CODES,Systems used to send coded messages,hard_only,0.97,0.68,hard_only despite high familiarity,Flag signal is a system for sending coded messages,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,guaranteed,0.613,,certainty_words,CERTAINTY WORDS,Words describing how sure something is,hard_only,0.97,0.68,hard_only despite high familiarity,Guaranteed describes how sure something is,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,filter,0.611,,telescope_words,TELESCOPE WORDS,Parts and words used with a telescope,hard_only,0.97,0.68,hard_only despite high familiarity,Filter is used with a telescope,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,cloud forest,0.609,,forest_types,KINDS OF FOREST,Kinds of forest and woodland,hard_only,0.97,0.68,hard_only despite high familiarity,Cloud forest is a kind of forest,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,palm,0.604,,fortune_telling,FORTUNE TELLING,Things used to tell fortunes,hard_only,0.97,0.68,hard_only despite high familiarity,Palm is used to tell fortunes,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,sand dollar,0.601,,shells,SEASHELLS,Kinds of seashell found on a beach,hard_only,0.97,0.68,hard_only despite high familiarity,Sand dollar is a kind of seashell,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,knock on wood,0.601,,superstitions,SUPERSTITION THINGS,Objects tied to common superstitions,hard_only,0.97,0.68,hard_only despite high familiarity,Knock on wood is tied to a common superstition,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,time,0.899,,words_after_air,AIR ___,Words that form a familiar English compound when placed after the word air,hard_only,0.97,0.65,hard_only despite high familiarity,"time forms the familiar compound ""air time""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,over,0.869,,words_before_time,___ TIME,Words that form a familiar English phrase when placed before the word time,hard_only,0.97,0.65,hard_only despite high familiarity,"over forms the familiar phrase ""over time""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,way,0.859,,words_after_air,AIR ___,Words that form a familiar English compound when placed after the word air,hard_only,0.97,0.65,hard_only despite high familiarity,"way forms the familiar compound ""air way""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,day,0.85,,words_after_snow,SNOW ___,Words that form a familiar English compound when placed after the word snow,hard_only,0.97,0.65,hard_only despite high familiarity,"day forms the familiar compound ""snow day""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,love,0.831,,words_before_bird,___ BIRD,Words that form a familiar English compound when placed before the word bird,hard_only,0.97,0.65,hard_only despite high familiarity,"love forms the familiar compound ""lovebird""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,show,0.811,,words_after_air,AIR ___,Words that form a familiar English compound when placed after the word air,hard_only,0.97,0.65,hard_only despite high familiarity,"show forms the familiar compound ""air show""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,show,0.811,,words_before_room,___ ROOM,Words that form a familiar English phrase when placed before the word room,hard_only,0.97,0.65,hard_only despite high familiarity,"show forms the familiar phrase ""show room""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,big,0.81,,words_before_time,___ TIME,Words that form a familiar English phrase when placed before the word time,hard_only,0.97,0.65,hard_only despite high familiarity,"big forms the familiar phrase ""big time""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,hard,0.79,,words_before_ball,___ BALL,Words that form a familiar English compound when placed before the word ball,hard_only,0.97,0.65,hard_only despite high familiarity,"hard forms the familiar compound ""hardball""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,states,0.789,,words_before_man,___ MAN,Words that form a familiar English compound when placed before the word man,hard_only,0.97,0.65,hard_only despite high familiarity,"states forms the familiar compound ""statesman""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,white,0.787,white_color,parts_of_the_eye,EYE PARTS,Parts of the human eye,hard_only,0.97,0.65,hard_only despite high familiarity,White is a part of the human eye,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,head,0.787,head_body,words_before_light,___ LIGHT,Words that form a familiar English compound when placed before the word light,hard_only,0.97,0.65,hard_only despite high familiarity,"head forms the familiar compound ""headlight""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,line,0.784,line_drawn,words_after_air,AIR ___,Words that form a familiar English compound when placed after the word air,hard_only,0.97,0.65,hard_only despite high familiarity,"line forms the familiar compound ""air line""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,black,0.78,,words_before_box,___ BOX,Words that form a familiar English compound when placed before the word box,hard_only,0.97,0.65,hard_only despite high familiarity,"black forms the familiar compound ""black box""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,war,0.78,,words_before_time,___ TIME,Words that form a familiar English phrase when placed before the word time,hard_only,0.97,0.65,hard_only despite high familiarity,"war forms the familiar phrase ""war time""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,post,0.776,post_pole,things_that_stick_out,HAMMERED THINGS,Things a hammer is normally used on,hard_only,0.97,0.65,hard_only despite high familiarity,Post is something you hammer,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,book,0.776,,words_before_bag,___ BAG,Words that form a familiar English compound when placed before the word bag,hard_only,0.97,0.65,hard_only despite high familiarity,"book forms the familiar compound ""book bag""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,air,0.767,,words_before_bag,___ BAG,Words that form a familiar English compound when placed before the word bag,hard_only,0.97,0.65,hard_only despite high familiarity,"air forms the familiar compound ""air bag""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,low,0.761,,words_before_ball,___ BALL,Words that form a familiar English compound when placed before the word ball,hard_only,0.97,0.65,hard_only despite high familiarity,"low forms the familiar compound ""lowball""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,short,0.761,,words_before_cake,___ CAKE,Words that form a familiar English compound when placed before the word cake,hard_only,0.97,0.65,hard_only despite high familiarity,"short forms the familiar compound ""short cake""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,check,0.759,check_rain,words_after_rain,RAIN ___,Words that form a familiar English compound when placed after the word rain,hard_only,0.97,0.65,hard_only despite high familiarity,"check forms the familiar compound ""rain check""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,fire,0.757,,words_before_ball,___ BALL,Words that form a familiar English compound when placed before the word ball,hard_only,0.97,0.65,hard_only despite high familiarity,"fire forms the familiar compound ""fireball""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,field,0.749,,words_after_air,AIR ___,Words that form a familiar English compound when placed after the word air,hard_only,0.97,0.65,hard_only despite high familiarity,"field forms the familiar compound ""air field""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,mother,0.749,,words_before_ball,___ BALL,Words that form a familiar English compound when placed before the word ball,hard_only,0.97,0.65,hard_only despite high familiarity,"mother forms the familiar compound ""motherball""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,force,0.747,,words_after_air,AIR ___,Words that form a familiar English compound when placed after the word air,hard_only,0.97,0.65,hard_only despite high familiarity,"force forms the familiar compound ""air force""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,hold,0.741,,whaling_and_fishing,FISHING FLEET,Things used in commercial fishing,hard_only,0.97,0.65,hard_only despite high familiarity,Hold is used in commercial fishing,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,bank,0.737,,words_after_snow,SNOW ___,Words that form a familiar English compound when placed after the word snow,hard_only,0.97,0.65,hard_only despite high familiarity,"bank forms the familiar compound ""snow bank""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,fall,0.733,,words_after_snow,SNOW ___,Words that form a familiar English compound when placed after the word snow,hard_only,0.97,0.65,hard_only despite high familiarity,"fall forms the familiar compound ""snow fall""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,match,0.733,,words_before_box,___ BOX,Words that form a familiar English compound when placed before the word box,hard_only,0.97,0.65,hard_only despite high familiarity,"match forms the familiar compound ""match box""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,door,0.726,,words_before_man,___ MAN,Words that form a familiar English compound when placed before the word man,hard_only,0.97,0.65,hard_only despite high familiarity,"door forms the familiar compound ""doorman""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,base,0.721,,chemistry_words,CHEMISTRY WORDS,Words used in chemistry class,hard_only,0.97,0.65,hard_only despite high familiarity,Base is a word used in chemistry,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,store,0.717,,words_before_room,___ ROOM,Words that form a familiar English phrase when placed before the word room,hard_only,0.97,0.65,hard_only despite high familiarity,"store forms the familiar phrase ""store room""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,section,0.714,,instruments_in_an_orchestra,ORCHESTRA SECTIONS,Sections and roles in a symphony orchestra,hard_only,0.97,0.65,hard_only despite high familiarity,Section is a section or role in an orchestra,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,ice,0.714,,words_before_bag,___ BAG,Words that form a familiar English compound when placed before the word bag,hard_only,0.97,0.65,hard_only despite high familiarity,"ice forms the familiar compound ""ice bag""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,lady,0.707,,words_before_bird,___ BIRD,Words that form a familiar English compound when placed before the word bird,hard_only,0.97,0.65,hard_only despite high familiarity,"lady forms the familiar compound ""ladybird""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,dance,0.704,,words_after_rain,RAIN ___,Words that form a familiar English compound when placed after the word rain,hard_only,0.97,0.65,hard_only despite high familiarity,"dance forms the familiar compound ""rain dance""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,fan,0.703,fan_person,crowd_words,AUDIENCE WORDS,Words for people watching an event,hard_only,0.97,0.65,hard_only despite high familiarity,Fan is a word for someone watching an event,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,spring,0.703,,things_that_stretch,STRETCHY THINGS,Things that stretch when pulled,hard_only,0.97,0.65,hard_only despite high familiarity,Spring stretches when pulled,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,cash,0.703,,words_before_box,___ BOX,Words that form a familiar English compound when placed before the word box,hard_only,0.97,0.65,hard_only despite high familiarity,"cash forms the familiar compound ""cash box""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,skin,0.701,,things_that_stretch,STRETCHY THINGS,Things that stretch when pulled,hard_only,0.97,0.65,hard_only despite high familiarity,Skin stretches when pulled,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,man o war,0.7,,jellyfish_and_soft,SOFT CREATURES,Soft bodied sea creatures without bones,hard_only,0.97,0.65,hard_only despite high familiarity,Man o war is a soft bodied sea creature,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,fish,0.7,,smelly_things,SMELLY THINGS,Things with a very strong smell,hard_only,0.97,0.65,hard_only despite high familiarity,Fish has a very strong smell,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,fish,0.7,,words_after_sun,SUN ___,Words that form a familiar English compound when placed after the word sun,hard_only,0.97,0.65,hard_only despite high familiarity,"fish forms the familiar compound ""sun fish""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,block,0.697,block_shield,words_after_sun,SUN ___,Words that form a familiar English compound when placed after the word sun,hard_only,0.97,0.65,hard_only despite high familiarity,"block forms the familiar compound ""sun block""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,playing card,0.696,,things_that_have_a_face,FACED THINGS,Objects described as having a face,hard_only,0.97,0.65,hard_only despite high familiarity,Playing card is described as having a face,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,police officer,0.693,,night_shift_jobs,NIGHT SHIFT,Jobs commonly worked overnight,hard_only,0.97,0.65,hard_only despite high familiarity,Police officer is commonly worked overnight,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,paper cut,0.693,,things_that_hurt,PAINFUL THINGS,Everyday things that cause physical pain,hard_only,0.97,0.65,hard_only despite high familiarity,Paper cut causes physical pain,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,mobile,0.693,,words_after_snow,SNOW ___,Words that form a familiar English compound when placed after the word snow,hard_only,0.97,0.65,hard_only despite high familiarity,"mobile forms the familiar compound ""snow mobile""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,cast on,0.684,,knitting_words,KNITTING WORDS,Things used in knitting and crochet,hard_only,0.97,0.65,hard_only despite high familiarity,Cast on is used in knitting or crochet,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,bag,0.684,,words_after_air,AIR ___,Words that form a familiar English compound when placed after the word air,hard_only,0.97,0.65,hard_only despite high familiarity,"bag forms the familiar compound ""air bag""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,gift,0.683,,words_before_bag,___ BAG,Words that form a familiar English compound when placed before the word bag,hard_only,0.97,0.65,hard_only despite high familiarity,"gift forms the familiar compound ""gift bag""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,cat,0.683,,words_before_bird,___ BIRD,Words that form a familiar English compound when placed before the word bird,hard_only,0.97,0.65,hard_only despite high familiarity,"cat forms the familiar compound ""catbird""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,setting,0.681,,jewelry_making,JEWELRY SUPPLIES,Things used to make jewelry,hard_only,0.97,0.65,hard_only despite high familiarity,Setting is used to make jewelry,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,birth,0.681,,words_before_cake,___ CAKE,Words that form a familiar English compound when placed before the word cake,hard_only,0.97,0.65,hard_only despite high familiarity,"birth forms the familiar compound ""birth cake""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P2,port,0.676,,words_after_air,AIR ___,Words that form a familiar English compound when placed after the word air,hard_only,0.97,0.65,hard_only despite high familiarity,"port forms the familiar compound ""air port""",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
