quartet_key,category_key,label,rule,tier,review_state,solver_state,difficulty,words
animal_actions__1,animal_actions,ANIMAL ACTIONS,Actions typical of animals rather than people,normal,auto_validated,unique,0.28,nest | hunt | hatch | shed
natural_sweeteners__1,natural_sweeteners,NATURAL SWEETENERS,What belongs to the group «Natural Sweeteners» as used in the original game,normal,auto_validated,unique,0.352,honey | maple | agave | monk
nature__1,nature,NATURE,What belongs to the group «Nature» as used in the original game,normal,auto_validated,unique,0.194,field | garden | hill | island
nature__2,nature,NATURE,What belongs to the group «Nature» as used in the original game,normal,auto_validated,unique,0.199,mountain | valley | sky | forest
nature__3,nature,NATURE,What belongs to the group «Nature» as used in the original game,normal,auto_validated,unique,0.208,desert | soil | cloud | ocean
nautical_colors__1,nautical_colors,NAUTICAL COLORS,What belongs to the group «Nautical Colors» as used in the original game,normal,auto_validated,unique,0.406,coral | teal | azure | navy
nautical_commands__1,nautical_commands,NAUTICAL COMMANDS,What belongs to the group «Nautical Commands» as used in the original game,normal,auto_validated,unique,0.548,hoist | heave | anchor | splice
nautical_terms__1,nautical_terms,NAUTICAL TERMS,What belongs to the group «Nautical Terms» as used in the original game,normal,auto_validated,unique,0.354,anchor | boom | port | sailing
nautical_terms__2,nautical_terms,NAUTICAL TERMS,What belongs to the group «Nautical Terms» as used in the original game,normal,auto_validated,unique,0.379,compass | mast | stern | berth
naval__1,naval,NAVAL,What belongs to the group «Naval» as used in the original game,normal,auto_validated,unique,0.292,ship | sailor | fleet | submarine
naval_fleet__1,naval_fleet,NAVAL FLEET,What belongs to the group «Naval Fleet» as used in the original game,normal,auto_validated,unique,0.384,ship | cruiser | submarine | destroyer
navigation__1,navigation,NAVIGATION,What belongs to the group «Navigation» as used in the original game,normal,auto_validated,unique,0.296,chart | heading | stars | bearing
navigational_signals__1,navigational_signals,NAVIGATIONAL SIGNALS,What belongs to the group «Navigational Signals» as used in the original game,normal,auto_validated,unique,0.389,Lighthouse | beacon | flare | signal flag
navy__1,navy,NAVY,What belongs to the group «Navy» as used in the original game,normal,auto_validated,unique,0.326,carrier | anchor | admiral | fleet
navy__2,navy,NAVY,What belongs to the group «Navy» as used in the original game,normal,auto_validated,unique,0.358,submarine | destroyer | frigate | warship
nearby__1,nearby,NEARBY,What belongs to the group «Nearby» as used in the original game,normal,auto_validated,unique,0.1,near | close | at hand | immediate
necktie_knots__1,necktie_knots,NECKTIE KNOTS,What belongs to the group «Necktie Knots» as used in the original game,normal,auto_validated,unique,0.415,kelvin | full windsor | half windsor | nicky
need_to_trim__1,need_to_trim,NEED TO TRIM,What belongs to the group «Need To Trim» as used in the original game,normal,auto_validated,unique,0.333,budget | beard | hedge | wick
needle__1,needle,NEEDLE,What belongs to the group «Needle» as used in the original game,normal,auto_validated,unique,0.285,thread | Sharp | thin | pine
needles__1,needles,NEEDLES,What belongs to the group «Needles» as used in the original game,normal,auto_validated,unique,0.504,bobbin | barbed | crochet hook | darn
negative_feedback__1,negative_feedback,NEGATIVE FEEDBACK,What belongs to the group «Negative Feedback» as used in the original game,normal,auto_validated,unique,0.349,dislike | booing | complaint | critique
negative_qualities__1,negative_qualities,NEGATIVE QUALITIES,What belongs to the group «Negative Qualities» as used in the original game,normal,auto_validated,unique,0.392,sloth | anger | jealousy | resentment
negative_traits__1,negative_traits,NEGATIVE TRAITS,What belongs to the group «Negative Traits» as used in the original game,normal,auto_validated,unique,0.379,Envy | greed | sorrow | guilt
negotiation__1,negotiation,NEGOTIATION,What belongs to the group «Negotiation» as used in the original game,normal,auto_validated,unique,0.199,offer | deal | compromise | counteroffer
nervous__1,nervous,NERVOUS,What belongs to the group «Nervous» as used in the original game,normal,auto_validated,unique,0.325,brain | edge | on edge | tense
nervous__2,nervous,NERVOUS,What belongs to the group «Nervous» as used in the original game,normal,auto_validated,unique,0.388,jittery | neuron | spinal cord | synapse
nest__1,nest,NEST,What belongs to the group «Nest» as used in the original game,normal,auto_validated,unique,0.302,feather | egg | bird | twig
network__1,network,NETWORK,What belongs to the group «Network» as used in the original game,normal,auto_validated,unique,0.286,pilot | television | server | clients
network__2,network,NETWORK,What belongs to the group «Network» as used in the original game,normal,auto_validated,unique,0.308,broadcast | advertisement | cables | ip address
network_protocols__1,network_protocols,NETWORK PROTOCOLS,What belongs to the group «Network Protocols» as used in the original game,normal,auto_validated,unique,0.518,ftp | http | dhcp | dns
neurotransmitters__1,neurotransmitters,NEUROTRANSMITTERS,What belongs to the group «Neurotransmitters» as used in the original game,normal,auto_validated,unique,0.559,dopamine | acetylcholine | norepinephrine | serotonin
new__1,new,NEW,What belongs to the group «New» as used in the original game,normal,auto_validated,unique,0.103,year | jersey | comer | york
new_orleans__1,new_orleans,NEW ORLEANS,What belongs to the group «New Orleans» as used in the original game,normal,auto_validated,unique,0.219,jazz | french quarter | garden district | marigny
new_orleans_culture__1,new_orleans_culture,NEW ORLEANS CULTURE,What belongs to the group «New Orleans Culture» as used in the original game,normal,auto_validated,unique,0.511,Mardi Gras | jazz | bayou | creole
news__1,news,NEWS,What belongs to the group «News» as used in the original game,normal,auto_validated,unique,0.217,broadcast | flash | reporter | breaking
newspaper__1,newspaper,NEWSPAPER,What belongs to the group «Newspaper» as used in the original game,normal,auto_validated,unique,0.254,article | editor | report | delivery
newspaper__2,newspaper,NEWSPAPER,What belongs to the group «Newspaper» as used in the original game,normal,auto_validated,unique,0.293,crossword | headline | comics | bulletin
newspaper_sections__1,newspaper_sections,NEWSPAPER SECTIONS,What belongs to the group «Newspaper Sections» as used in the original game,normal,auto_validated,unique,0.255,business | sports | classified | opinion
newspaper_sections__2,newspaper_sections,NEWSPAPER SECTIONS,What belongs to the group «Newspaper Sections» as used in the original game,normal,auto_validated,unique,0.285,editorial | comics | headlines | cartoons
newton__1,newton,NEWTON,What belongs to the group «Newton» as used in the original game,normal,auto_validated,unique,0.333,calculus | motion | gravity | optics
nfl__1,nfl,NFL,What belongs to the group «Nfl» as used in the original game,normal,auto_validated,unique,0.308,Giants | Eagles | chargers | dolphins
nhl__1,nhl,NHL,What belongs to the group «Nhl» as used in the original game,normal,auto_validated,unique,0.408,penguins | flyers | hurricanes | sabres
nice_smells__1,nice_smells,NICE SMELLS,What belongs to the group «Nice Smells» as used in the original game,normal,auto_validated,unique,0.442,perfume | bouquet | fragrance | aroma
night__1,night,NIGHT,What belongs to the group «Night» as used in the original game,normal,auto_validated,unique,0.129,moon | sleep | stars | darkness
night_rituals__1,night_rituals,NIGHT RITUALS,What belongs to the group «Night Rituals» as used in the original game,normal,auto_validated,unique,0.394,toothbrush | pajamas | pillow | lamp
night_sounds__1,night_sounds,NIGHT SOUNDS,What belongs to the group «Night Sounds» as used in the original game,normal,auto_validated,unique,0.218,rain | owl | cricket | wind
nightlife__1,nightlife,NIGHTLIFE,What belongs to the group «Nightlife» as used in the original game,normal,auto_validated,unique,0.24,music | DJ | neon | drinks
nighttime__1,nighttime,NIGHTTIME,What belongs to the group «Nighttime» as used in the original game,normal,auto_validated,unique,0.164,moon | stars | darkness | dreams
no_legs__1,no_legs,NO LEGS,What belongs to the group «No Legs» as used in the original game,normal,auto_validated,unique,0.384,eel | snake | snail | worm
noble_titles__1,noble_titles,NOBLE TITLES,What belongs to the group «Noble Titles» as used in the original game,normal,auto_validated,unique,0.247,princess | countess | earl | grand duke
noisy_things__1,noisy_things,NOISY THINGS,What belongs to the group «Noisy Things» as used in the original game,normal,auto_validated,unique,0.278,thunder | engine | siren | explosion
normal__1,normal,NORMAL,What belongs to the group «Normal» as used in the original game,normal,auto_validated,unique,0.088,average | par | standard | mean
norse_mythology__1,norse_mythology,NORSE MYTHOLOGY,What belongs to the group «Norse Mythology» as used in the original game,normal,auto_validated,unique,0.545,Thor | Odin | Loki | valkyrie
norse_mythology__2,norse_mythology,NORSE MYTHOLOGY,What belongs to the group «Norse Mythology» as used in the original game,normal,auto_validated,unique,0.56,Freya | Valhalla | Asgard | rune
north_american_countries__1,north_american_countries,NORTH AMERICAN COUNTRIES,What belongs to the group «North American Countries» as used in the original game,normal,auto_validated,unique,0.144,Mexico | Guatemala | canada | usa
north_pole__1,north_pole,NORTH POLE,What belongs to the group «North Pole» as used in the original game,normal,auto_validated,unique,0.396,polar bear | ice | glacier | aurora
nose__1,nose,NOSE,What belongs to the group «Nose» as used in the original game,normal,auto_validated,unique,0.464,smell | sneeze | scent | sniff
novel__1,novel,NOVEL,What belongs to the group «Novel» as used in the original game,normal,auto_validated,unique,0.446,chapter | Frankenstein | narrator | war and peace
novice__1,novice,NOVICE,What belongs to the group «Novice» as used in the original game,normal,auto_validated,unique,0.44,freshman | beginner | newbie | newcomer
nuclear__1,nuclear,NUCLEAR,What belongs to the group «Nuclear» as used in the original game,normal,auto_validated,unique,0.358,uranium | radiation | fission | reactor
nuclear_disaster__1,nuclear_disaster,NUCLEAR DISASTER,What belongs to the group «Nuclear Disaster» as used in the original game,normal,auto_validated,unique,0.397,radiation | fallout | gamma rays | geiger counter
numismatics__1,numismatics,NUMISMATICS,What belongs to the group «Numismatics» as used in the original game,normal,auto_validated,unique,0.335,reverse | die | mint mark | obverse
nurse__1,nurse,NURSE,What belongs to the group «Nurse» as used in the original game,normal,auto_validated,unique,0.498,bandage | syringe | scrubs | caretaker
nursery__1,nursery,NURSERY,What belongs to the group «Nursery» as used in the original game,normal,auto_validated,unique,0.411,garden | rhymes | babies | bottles
nutrition_label__1,nutrition_label,NUTRITION LABEL,What belongs to the group «Nutrition Label» as used in the original game,normal,auto_validated,unique,0.238,sodium | fat | serving | calories
oath__1,oath,OATH,What belongs to the group «Oath» as used in the original game,normal,auto_validated,unique,0.261,vow | promise | pledge | swear
obscure__1,obscure,OBSCURE,What belongs to the group «Obscure» as used in the original game,normal,auto_validated,unique,0.481,opaque | arcane | esoteric | unknown
observatory_equipment__1,observatory_equipment,OBSERVATORY EQUIPMENT,What belongs to the group «Observatory Equipment» as used in the original game,normal,auto_validated,unique,0.354,mount | telescope | computer | dome
occupation__1,occupation,OCCUPATION,What belongs to the group «Occupation» as used in the original game,normal,auto_validated,unique,0.325,designer | paramedic | auditor | police
occupational_hazards__1,occupational_hazards,OCCUPATIONAL HAZARDS,What belongs to the group «Occupational Hazards» as used in the original game,normal,auto_validated,unique,0.205,toxic chemicals | injury | radiation | accident
occupations__1,occupations,OCCUPATIONS,What belongs to the group «Occupations» as used in the original game,normal,auto_validated,unique,0.277,doctor | tailor | architect | scientist
odd_theories__1,odd_theories,ODD THEORIES,What belongs to the group «Odd Theories» as used in the original game,normal,auto_validated,unique,0.239,chemtrails | flat earth | matrix theory | time travel
ogre__1,ogre,OGRE,What belongs to the group «Ogre» as used in the original game,normal,auto_validated,unique,0.453,brutish | grumpy | brute | cruel
oil__1,oil,OIL,What belongs to the group «Oil» as used in the original game,normal,auto_validated,unique,0.381,gasoline | diesel | jet fuel | vegetable
oils__1,oils,OILS,What belongs to the group «Oils» as used in the original game,normal,auto_validated,unique,0.45,olive | coconut | avocado | olive oil
old_age__1,old_age,OLD AGE,What belongs to the group «Old Age» as used in the original game,normal,auto_validated,unique,0.32,cane | wrinkles | grey hair | pension
omega_3__1,omega_3,OMEGA 3,What belongs to the group «Omega 3» as used in the original game,normal,auto_validated,unique,0.517,ala | dha | dpa | epa
omnivore__1,omnivore,OMNIVORE,What belongs to the group «Omnivore» as used in the original game,normal,auto_validated,unique,0.394,raven | raccoon | badger | human
omnivores__1,omnivores,OMNIVORES,What belongs to the group «Omnivores» as used in the original game,normal,auto_validated,unique,0.218,pig | raccoon | bear | human
on_a_desk__1,on_a_desk,ON A DESK,What belongs to the group «On A Desk» as used in the original game,normal,auto_validated,unique,0.393,notebook | stapler | lamp | mug
on_mars__1,on_mars,ON MARS,What belongs to the group «On Mars» as used in the original game,normal,auto_validated,unique,0.456,craters | deserts | red dust | rovers
on_the_sea__1,on_the_sea,ON THE SEA,What belongs to the group «On The Sea» as used in the original game,normal,auto_validated,unique,0.39,Lighthouse | port | reef | buoy
one_direction__1,one_direction,ONE DIRECTION,What belongs to the group «One Direction» as used in the original game,normal,auto_validated,unique,0.246,Louis | Liam | harry | niall
onion__1,onion,ONION,What belongs to the group «Onion» as used in the original game,normal,auto_validated,unique,0.348,peel | layers | root | tears
onion__2,onion,ONION,What belongs to the group «Onion» as used in the original game,normal,auto_validated,unique,0.407,leek | scallion | shallot | chopped
onions__1,onions,ONIONS,What belongs to the group «Onions» as used in the original game,normal,auto_validated,unique,0.346,pearl | baked | soup | fritters
online_culture__1,online_culture,ONLINE CULTURE,What belongs to the group «Online Culture» as used in the original game,normal,auto_validated,unique,0.111,network | blog | forum | internet
online_humor__1,online_humor,ONLINE HUMOR,What belongs to the group «Online Humor» as used in the original game,normal,auto_validated,unique,0.385,satire | parody | meme | trolling
online_search__1,online_search,ONLINE SEARCH,What belongs to the group «Online Search» as used in the original game,normal,auto_validated,unique,0.303,website | magnifying glass | keyword | search engine
opera__1,opera,OPERA,What belongs to the group «Opera» as used in the original game,normal,auto_validated,unique,0.499,stage | conductor | theater | chorus
opera__2,opera,OPERA,What belongs to the group «Opera» as used in the original game,normal,auto_validated,unique,0.523,Wagner | phantom | Carmen | magic flute
opera__3,opera,OPERA,What belongs to the group «Opera» as used in the original game,normal,auto_validated,unique,0.533,auditorium | aria | norma | tenor
opportunity__1,opportunity,OPPORTUNITY,What belongs to the group «Opportunity» as used in the original game,normal,auto_validated,unique,0.081,opening | window | moment | chance
optical__1,optical,OPTICAL,What belongs to the group «Optical» as used in the original game,normal,auto_validated,unique,0.352,lens | prism | microscope | vision
optical_devices__1,optical_devices,OPTICAL DEVICES,What belongs to the group «Optical Devices» as used in the original game,normal,auto_validated,unique,0.359,mirror | lens | telescope | laser
optical_equipment__1,optical_equipment,OPTICAL EQUIPMENT,What belongs to the group «Optical Equipment» as used in the original game,normal,auto_validated,unique,0.49,telescope | binoculars | prism | periscope
optical_illusions__1,optical_illusions,OPTICAL ILLUSIONS,What belongs to the group «Optical Illusions» as used in the original game,normal,auto_validated,unique,0.546,prism | mirage | hologram | rubin
optical_phenomena__1,optical_phenomena,OPTICAL PHENOMENA,What belongs to the group «Optical Phenomena» as used in the original game,normal,auto_validated,unique,0.514,diffraction | refraction | interference | polarization
optics__1,optics,OPTICS,What belongs to the group «Optics» as used in the original game,normal,auto_validated,unique,0.427,lens | aperture | prism | spectrum
oracle__1,oracle,ORACLE,What belongs to the group «Oracle» as used in the original game,normal,auto_validated,unique,0.526,prophet | vision | delphi | serpent
orangutans__1,orangutans,ORANGUTANS,What belongs to the group «Orangutans» as used in the original game,normal,auto_validated,unique,0.317,gentle | smart | endangered | primate
orb__1,orb,ORB,What belongs to the group «Orb» as used in the original game,normal,auto_validated,unique,0.435,glowing | luminous | crystal | shadowy
orbit__1,orbit,ORBIT,What belongs to the group «Orbit» as used in the original game,normal,auto_validated,unique,0.27,satellite | gravity | revolution | trajectory
order__1,order,ORDER,What belongs to the group «Order» as used in the original game,normal,auto_validated,unique,0.316,align | numbering | sequence | system
origami__1,origami,ORIGAMI,What belongs to the group «Origami» as used in the original game,normal,auto_validated,unique,0.201,fish | Square | paper | box
origami__2,origami,ORIGAMI,What belongs to the group «Origami» as used in the original game,normal,auto_validated,unique,0.217,fox | fold | dragon | Japanese
origami__3,origami,ORIGAMI,What belongs to the group «Origami» as used in the original game,normal,auto_validated,unique,0.244,swan | butterfly | frog | lotus
origami_folds__1,origami_folds,ORIGAMI FOLDS,What belongs to the group «Origami Folds» as used in the original game,normal,auto_validated,unique,0.39,butterfly | valley | lotus | samurai
origami_models__1,origami_models,ORIGAMI MODELS,What belongs to the group «Origami Models» as used in the original game,normal,auto_validated,unique,0.331,butterfly | frog | dragon | Lily
outdoor_fun__1,outdoor_fun,OUTDOOR FUN,What belongs to the group «Outdoor Fun» as used in the original game,normal,auto_validated,unique,0.321,fishing | camping | bicycle | grilling
outer_garments__1,outer_garments,OUTER GARMENTS,What belongs to the group «Outer Garments» as used in the original game,normal,auto_validated,unique,0.494,parka | poncho | cape | trench
over__1,over,OVER,What belongs to the group «Over» as used in the original game,normal,auto_validated,unique,0.08,beyond | due | above | ended
overlook__1,overlook,OVERLOOK,What belongs to the group «Overlook» as used in the original game,normal,auto_validated,unique,0.294,excuse | ignore | neglect | omit
overreact__1,overreact,OVERREACT,What belongs to the group «Overreact» as used in the original game,normal,auto_validated,unique,0.139,blow up | flip out | lose it | make a scene
owl__1,owl,OWL,What belongs to the group «Owl» as used in the original game,normal,auto_validated,unique,0.449,barn | night | feathers | wise
owl__2,owl,OWL,What belongs to the group «Owl» as used in the original game,normal,auto_validated,unique,0.495,perch | hoot | nocturnal | pellet
package__1,package,PACKAGE,What belongs to the group «Package» as used in the original game,normal,auto_validated,unique,0.346,parcel | box | bundle | shipment
painting__1,painting,PAINTING,What belongs to the group «Painting» as used in the original game,normal,auto_validated,unique,0.452,brush | palette | canvas | pigment
pair__1,pair,PAIR,What belongs to the group «Pair» as used in the original game,normal,auto_validated,unique,0.268,couple | twin | tandem | duo
palindromes__1,palindromes,PALINDROMES,What belongs to the group «Palindromes» as used in the original game,normal,auto_validated,unique,0.292,level | eye | radar | refer
palindromes__2,palindromes,PALINDROMES,What belongs to the group «Palindromes» as used in the original game,normal,auto_validated,unique,0.326,Civic | madam | noon | rotor
palms_and_arms__1,palms_and_arms,PALMS AND ARMS,What belongs to the group «Palms And Arms» as used in the original game,normal,auto_validated,unique,0.492,finger | knuckle | bicep | forearm
pancake_toppings__1,pancake_toppings,PANCAKE TOPPINGS,What belongs to the group «Pancake Toppings» as used in the original game,normal,auto_validated,unique,0.252,honey | butter | jam | berry
pancreas__1,pancreas,PANCREAS,What belongs to the group «Pancreas» as used in the original game,normal,auto_validated,unique,0.402,gland | abdomen | belly | digest
panda__1,panda,PANDA,What belongs to the group «Panda» as used in the original game,normal,auto_validated,unique,0.131,bear | China | black | rare
pantry_items__1,pantry_items,PANTRY ITEMS,What belongs to the group «Pantry Items» as used in the original game,normal,auto_validated,unique,0.322,sugar | flour | vinegar | spice
paper_crafts__1,paper_crafts,PAPER CRAFTS,What belongs to the group «Paper Crafts» as used in the original game,normal,auto_validated,unique,0.559,origami | collage | papier m ch | scrapbook
paper_products__1,paper_products,PAPER PRODUCTS,What belongs to the group «Paper Products» as used in the original game,normal,auto_validated,unique,0.246,envelope | book | newspaper | post it
parade__1,parade,PARADE,What belongs to the group «Parade» as used in the original game,normal,auto_validated,unique,0.434,confetti | banners | floats | marching band
parade_float__1,parade_float,PARADE FLOAT,What belongs to the group «Parade Float» as used in the original game,normal,auto_validated,unique,0.212,banner | platform | wheels | flowers
paradise__1,paradise,PARADISE,What belongs to the group «Paradise» as used in the original game,normal,auto_validated,unique,0.319,heaven | cloud nine | utopia | wonderland
paradox__1,paradox,PARADOX,What belongs to the group «Paradox» as used in the original game,normal,auto_validated,unique,0.477,oddity | fallacy | anomaly | contrary
parents_worries__1,parents_worries,PARENTS WORRIES,What belongs to the group «Parents Worries» as used in the original game,normal,auto_validated,unique,0.189,Friends | safety | college reqs | grades
park_activities__1,park_activities,PARK ACTIVITIES,What belongs to the group «Park Activities» as used in the original game,normal,auto_validated,unique,0.323,cycling | running | picnic | jogging
parking_areas__1,parking_areas,PARKING AREAS,What belongs to the group «Parking Areas» as used in the original game,normal,auto_validated,unique,0.335,garage | driveway | lot | carport
parrot__1,parrot,PARROT,What belongs to the group «Parrot» as used in the original game,normal,auto_validated,unique,0.419,perch | feathers | mimicry | talking
passion__1,passion,PASSION,What belongs to the group «Passion» as used in the original game,normal,auto_validated,unique,0.404,dedication | fervor | intensity | zeal
pastry__1,pastry,PASTRY,What belongs to the group «Pastry» as used in the original game,normal,auto_validated,unique,0.544,muffin | donut | madeleine | clair
pathogens__1,pathogens,PATHOGENS,What belongs to the group «Pathogens» as used in the original game,normal,auto_validated,unique,0.345,fungus | virus | bacteria | parasite
pause__1,pause,PAUSE,What belongs to the group «Pause» as used in the original game,normal,auto_validated,unique,0.192,break | stop | hiatus | halt
payment__1,payment,PAYMENT,What belongs to the group «Payment» as used in the original game,normal,auto_validated,unique,0.114,cash | statement | transfer | money
payment_methods__1,payment_methods,PAYMENT METHODS,What belongs to the group «Payment Methods» as used in the original game,normal,auto_validated,unique,0.18,cash | credit | debit | bitcoin
payment_options__1,payment_options,PAYMENT OPTIONS,What belongs to the group «Payment Options» as used in the original game,normal,auto_validated,unique,0.127,cash | credit | debit | transfer
pear__1,pear,PEAR,What belongs to the group «Pear» as used in the original game,normal,auto_validated,unique,0.189,core | sweet | orchard | juice
pearl__1,pearl,PEARL,What belongs to the group «Pearl» as used in the original game,normal,auto_validated,unique,0.558,baroque | lustrous | cultured | irritant
pearls__1,pearls,PEARLS,What belongs to the group «Pearls» as used in the original game,normal,auto_validated,unique,0.546,oyster | earrings | lustrous | cultured
pen__1,pen,PEN,What belongs to the group «Pen» as used in the original game,normal,auto_validated,unique,0.327,cap | fountain | ink | click
pencil__1,pencil,PENCIL,What belongs to the group «Pencil» as used in the original game,normal,auto_validated,unique,0.303,wood | Sharp | barrel | yellow
pencil__2,pencil,PENCIL,What belongs to the group «Pencil» as used in the original game,normal,auto_validated,unique,0.341,canvas | charcoal | blueprint | graphite
pencils__1,pencils,PENCILS,What belongs to the group «Pencils» as used in the original game,normal,auto_validated,unique,0.558,2b | 2h | 4b | 6b
pendulum__1,pendulum,PENDULUM,What belongs to the group «Pendulum» as used in the original game,normal,auto_validated,unique,0.267,swing | grandfather | gravity | arc
penguin__1,penguin,PENGUIN,What belongs to the group «Penguin» as used in the original game,normal,auto_validated,unique,0.394,swim | ice | egg | emperor
penguin__2,penguin,PENGUIN,What belongs to the group «Penguin» as used in the original game,normal,auto_validated,unique,0.42,dive | colony | Antarctica | antarctic
penguin__3,penguin,PENGUIN,What belongs to the group «Penguin» as used in the original game,normal,auto_validated,unique,0.462,flipper | waddle | tuxedo | flippers
pens__1,pens,PENS,What belongs to the group «Pens» as used in the original game,normal,auto_validated,unique,0.447,quill | gel | fountain | ballpoint
people_always_have__1,people_always_have,PEOPLE ALWAYS HAVE,What belongs to the group «People Always Have» as used in the original game,normal,auto_validated,unique,0.142,Hope | feelings | thoughts | identity
people_go_through__1,people_go_through,PEOPLE GO THROUGH,What belongs to the group «People Go Through» as used in the original game,normal,auto_validated,unique,0.319,therapy | crisis | burnout | puberty
pepper__1,pepper,PEPPER,What belongs to the group «Pepper» as used in the original game,normal,auto_validated,unique,0.24,bell | salt | spice | black
perceive__1,perceive,PERCEIVE,What belongs to the group «Perceive» as used in the original game,normal,auto_validated,unique,0.201,observe | notice | sense | detect
performance__1,performance,PERFORMANCE,What belongs to the group «Performance» as used in the original game,normal,auto_validated,unique,0.084,sing | dance | act | show
performance_metrics__1,performance_metrics,PERFORMANCE METRICS,What belongs to the group «Performance Metrics» as used in the original game,normal,auto_validated,unique,0.142,market share | profit margin | return on investment | revenue growth
performances__1,performances,PERFORMANCES,What belongs to the group «Performances» as used in the original game,normal,auto_validated,unique,0.084,play | concert | act | show
performers__1,performers,PERFORMERS,What belongs to the group «Performers» as used in the original game,normal,auto_validated,unique,0.314,choir | actor | artist | singer
perfume__1,perfume,PERFUME,What belongs to the group «Perfume» as used in the original game,normal,auto_validated,unique,0.412,spray | Chanel | bottle | scent
perfume__2,perfume,PERFUME,What belongs to the group «Perfume» as used in the original game,normal,auto_validated,unique,0.443,Gucci | Versace | Dior | fragrance
periodic_table_symbols__1,periodic_table_symbols,PERIODIC TABLE SYMBOLS,What belongs to the group «Periodic Table Symbols» as used in the original game,normal,auto_validated,unique,0.304,ag | al | au | na
periscope__1,periscope,PERISCOPE,What belongs to the group «Periscope» as used in the original game,normal,auto_validated,unique,0.213,mirror | submarine | angle | view
person__1,person,PERSON,What belongs to the group «Person» as used in the original game,normal,auto_validated,unique,0.217,leader | fighter | creative | dreamer
personalities__1,personalities,PERSONALITIES,What belongs to the group «Personalities» as used in the original game,normal,auto_validated,unique,0.331,brave | bad boy | bookworm | outgoing
pesto__1,pesto,PESTO,What belongs to the group «Pesto» as used in the original game,normal,auto_validated,unique,0.323,olive | garlic | pine nut | basil
phantoms__1,phantoms,PHANTOMS,What belongs to the group «Phantoms» as used in the original game,normal,auto_validated,unique,0.538,ghost | poltergeist | specter | wraith
pharmacy__1,pharmacy,PHARMACY,What belongs to the group «Pharmacy» as used in the original game,normal,auto_validated,unique,0.401,syrup | tablet | prescription | mortar
pharmacy__2,pharmacy,PHARMACY,What belongs to the group «Pharmacy» as used in the original game,normal,auto_validated,unique,0.419,pharmacist | capsule | dosage | refill
pharmacy_items__1,pharmacy_items,PHARMACY ITEMS,What belongs to the group «Pharmacy Items» as used in the original game,normal,auto_validated,unique,0.48,ointment | tablet | capsule | dropper
phases_of_moon__1,phases_of_moon,PHASES OF MOON,What belongs to the group «Phases Of Moon» as used in the original game,normal,auto_validated,unique,0.212,crescent | full | new | gibbous
philadelphia__1,philadelphia,PHILADELPHIA,What belongs to the group «Philadelphia» as used in the original game,normal,auto_validated,unique,0.289,Eagles | Rocky | Liberty Bell | cheesesteak
philology__1,philology,PHILOLOGY,What belongs to the group «Philology» as used in the original game,normal,auto_validated,unique,0.429,manuscript | lexicon | etymology | translation
philosophers__1,philosophers,PHILOSOPHERS,What belongs to the group «Philosophers» as used in the original game,normal,auto_validated,unique,0.522,aristotle | plato | dante | locke
philosophers__2,philosophers,PHILOSOPHERS,What belongs to the group «Philosophers» as used in the original game,normal,auto_validated,unique,0.533,socrates | confucius | hume | kant
philosophers__3,philosophers,PHILOSOPHERS,What belongs to the group «Philosophers» as used in the original game,normal,auto_validated,unique,0.541,aquinas | descartes | hobbes | rousseau
philosophy__1,philosophy,PHILOSOPHY,What belongs to the group «Philosophy» as used in the original game,normal,auto_validated,unique,0.499,socrates | logic | ethics | aesthetics
philosophy__2,philosophy,PHILOSOPHY,What belongs to the group «Philosophy» as used in the original game,normal,auto_validated,unique,0.53,metaphysics | nietzsche | descartes | kant
philosophy_fields__1,philosophy_fields,PHILOSOPHY FIELDS,What belongs to the group «Philosophy Fields» as used in the original game,normal,auto_validated,unique,0.406,logic | epistemology | ethics | aesthetics
phobias__1,phobias,PHOBIAS,What belongs to the group «Phobias» as used in the original game,normal,auto_validated,unique,0.484,darkness | crowds | heights | spiders
phoenix__1,phoenix,PHOENIX,What belongs to the group «Phoenix» as used in the original game,normal,auto_validated,unique,0.372,fire | flame | myth | rising
phoenix__2,phoenix,PHOENIX,What belongs to the group «Phoenix» as used in the original game,normal,auto_validated,unique,0.395,mythology | ashes | flames | immortal
phoenix__3,phoenix,PHOENIX,What belongs to the group «Phoenix» as used in the original game,normal,auto_validated,unique,0.414,mesa | mythical | rebirth | glendale
phone__1,phone,PHONE,What belongs to the group «Phone» as used in the original game,normal,auto_validated,unique,0.149,receive | battery | call | app
phone_apps__1,phone_apps,PHONE APPS,What belongs to the group «Phone Apps» as used in the original game,normal,auto_validated,unique,0.218,camera | contacts | settings | messages
phone_booth__1,phone_booth,PHONE BOOTH,What belongs to the group «Phone Booth» as used in the original game,normal,auto_validated,unique,0.135,red | telephone | call | payphone
phone_brands__1,phone_brands,PHONE BRANDS,What belongs to the group «Phone Brands» as used in the original game,normal,auto_validated,unique,0.521,huawei | oppo | vivo | xiaomi
phone_characteristics__1,phone_characteristics,PHONE CHARACTERISTICS,What belongs to the group «Phone Characteristics» as used in the original game,normal,auto_validated,unique,0.12,camera function | camera quality | music player | operating system
phone_contents__1,phone_contents,PHONE CONTENTS,What belongs to the group «Phone Contents» as used in the original game,normal,auto_validated,unique,0.12,calendar | app | notes | photos
phonetics__1,phonetics,PHONETICS,What belongs to the group «Phonetics» as used in the original game,normal,auto_validated,unique,0.529,tone | consonants | vowels | accent
